Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
4096	4096	3303	3217	3230	3256	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4097	4097	3303	3216	3230	3256	3248	3264	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4098	4098	3304	3216	3230	3257	3248	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4099	4099	3304	3216	3230	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4100	4100	3304	3216	3230	3258	3249	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4101	4101	3303	3216	3230	3256	3249	3264	3251	3328	3211	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4102	4102	3304	3216	3230	3257	3248	3264	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4103	4103	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4104	4104	3303	3217	3230	3256	3247	3264	3251	3328	3211	3181	110	1183	3200	3072	3184	000	000	0	0	000	
4105	4105	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	110	1184	3200	3072	3183	000	000	0	0	000	
4106	4106	3304	3216	3230	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3184	000	000	0	0	000	
4107	4107	3304	3216	3230	3256	3248	3265	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4108	4108	3303	3216	3230	3256	3249	3264	3251	3328	3210	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4109	4109	3304	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4110	4110	3303	3217	3230	3256	3248	3264	3251	3328	3212	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4111	4111	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4112	4112	3303	3216	3231	3256	3249	3264	3251	3328	3211	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4113	4113	3303	3217	3230	3256	3248	3264	3251	3328	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
4114	4114	3304	3216	3230	3257	3248	3264	3252	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4115	4115	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4116	4116	3303	3217	3230	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4117	4117	3304	3216	3230	3257	3248	3265	3253	3330	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
4118	4118	3303	3215	3229	3256	3248	3264	3251	3329	3210	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4119	4119	3304	3216	3230	3256	3248	3264	3251	3328	3212	3181	111	1185	3200	3072	3183	000	000	0	0	000	
4120	4120	3304	3216	3231	3256	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4121	4121	3304	3216	3229	3256	3248	3264	3251	3328	3213	3182	1073	1184	3200	3072	3183	000	000	0	0	000	
4122	4122	3304	3216	3230	3257	3248	3264	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4123	4123	3304	3216	3230	3257	3249	3265	3251	3328	3211	3182	47	1185	3200	3072	3183	000	000	0	0	000	
4124	4124	3304	3216	3230	3256	3248	3264	3251	3328	3212	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4125	4125	3304	3216	3230	3256	3248	3264	3251	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
4126	4126	3304	3216	3230	3256	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4127	4127	3303	3217	3230	3256	3249	3264	3251	3328	3212	3181	110	1183	3200	3072	3184	000	000	0	0	000	
4128	4128	3304	3216	3230	3257	3248	3264	3252	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
4129	4129	3304	3216	3229	3256	3248	3264	3251	3328	3210	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4130	4130	3304	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4131	4131	3305	3216	3230	3257	3250	3265	3252	3329	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4132	4132	3303	3216	3229	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4133	4133	3304	3216	3229	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4134	4134	3304	3216	3229	3256	3248	3264	3251	3328	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
4135	4135	3304	3216	3229	3256	3248	3264	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4136	4136	3304	3216	3230	3257	3248	3266	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4137	4137	3304	3216	3230	3257	3248	3267	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4138	4138	3303	3216	3231	3256	3248	3264	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4139	4139	3303	3215	3231	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4140	4140	3304	3215	3230	3256	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4141	4141	3303	3218	3230	3256	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4142	4142	3304	3216	3229	3256	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4143	4143	3303	3216	3229	3256	3247	3264	3250	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4144	4144	3303	3217	3230	3256	3248	3264	3251	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4145	4145	3305	3217	3230	3257	3248	3265	3251	3328	3211	3182	112	1184	3200	3072	3184	000	000	0	0	000	
4146	4146	3304	3216	3230	3258	3248	3265	3251	3328	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
4147	4147	3304	3217	3229	3256	3249	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4148	4148	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
4149	4149	3304	3216	3230	3256	3248	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4150	4150	3303	3216	3230	3256	3248	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4151	4151	3304	3216	3230	3257	3249	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4152	4152	3304	3216	3229	3257	3248	3265	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4153	4153	3304	3216	3231	3257	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3184	000	000	0	0	000	
4154	4154	3303	3215	3229	3256	3249	3264	3250	3328	3210	3181	110	1183	3200	3072	3183	000	000	0	0	000	
4155	4155	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4156	4156	3303	3216	3231	3257	3249	3266	3251	3329	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4157	4157	3303	3216	3230	3258	3249	3267	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4158	4158	3303	3217	3229	3257	3248	3264	3251	3328	3212	3181	1075	1183	3200	3072	3183	000	000	0	0	000	
4159	4159	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4160	4160	3304	3216	3230	3257	3248	3264	3251	3328	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4161	4161	3303	3217	3229	3257	3248	3264	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4162	4162	3303	3216	3229	3257	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4163	4163	3303	3216	3231	3258	3248	3265	3251	3328	3211	3183	111	1185	3200	3072	3183	000	000	0	0	000	
4164	4164	3303	3216	3229	3258	3248	3264	3251	3328	3212	3182	111	1185	3200	3072	3183	000	000	0	0	000	
4165	4165	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	112	1184	3200	3072	3183	000	000	0	0	000	
4166	4166	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
4167	4167	3304	3216	3230	3257	3248	3265	3252	3328	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
4168	4168	3304	3216	3230	3257	3248	3264	3251	3328	3211	3183	111	1184	3200	3072	3184	000	000	0	0	000	
4169	4169	3304	3216	3230	3256	3248	3264	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4170	4170	3304	3216	3230	3256	3248	3264	3251	3328	3211	3183	111	1185	3200	3072	3183	000	000	0	0	000	
4171	4171	3303	3216	3231	3257	3248	3264	3251	3328	3211	3181	111	1184	3216	3072	3183	000	000	0	0	000	
4172	4172	3303	3217	3230	3257	3248	3264	3251	3328	3212	3181	111	1184	3200	3072	3184	000	000	0	0	000	
4173	4173	3304	3216	3230	3257	3248	3267	3252	3329	3211	3182	49	1184	3200	3072	3183	000	000	0	0	000	
4174	4174	3304	3216	3229	3258	3248	3264	3251	3328	3211	3182	48	1184	3200	3072	3183	000	000	0	0	000	
4175	4175	3303	3217	3229	3256	3248	3264	3251	3328	3212	3181	47	1183	3200	3072	3184	000	000	0	0	000	
4176	4176	3304	3216	3229	3256	3248	3264	3251	3328	3211	3181	112	1184	3200	3072	3183	000	000	0	0	000	
4177	4177	3304	3216	3230	3256	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
4178	4178	3303	3217	3229	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4179	4179	3303	3216	3229	3256	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4180	4180	3303	3215	3229	3257	3247	3264	3251	3327	3211	3181	110	1183	3200	3072	3182	000	000	0	0	000	
4181	4181	3304	3216	3229	3257	3248	3265	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4182	4182	3303	3216	3229	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4183	4183	3303	3216	3229	3256	3248	3264	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
4184	4184	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4185	4185	3304	3216	3231	3257	3248	3265	3252	3328	3211	3182	112	1184	3200	3072	3183	000	000	0	0	000	
4186	4186	3304	3217	3230	3257	3248	3264	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4187	4187	3304	3216	3230	3257	3249	3265	3252	3328	3211	3182	96	1184	3200	3072	3183	000	000	0	0	000	
4188	4188	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4189	4189	3303	3217	3230	3257	3248	3264	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4190	4190	3303	3216	3230	3257	3248	3265	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4191	4191	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4192	4192	3304	3216	3229	3257	3248	3264	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4193	4193	3304	3216	3230	3257	3248	3264	3251	3328	3212	3182	1072	1184	3200	3072	3183	000	000	0	0	000	
4194	4194	3304	3216	3230	3257	3248	3264	3251	3328	3212	3182	48	1184	3200	3072	3183	000	000	0	0	000	
4195	4195	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	48	1184	3200	3072	3183	000	000	0	0	000	
4196	4196	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4197	4197	3303	3216	3229	3256	3248	3264	3251	3327	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4198	4198	3304	3217	3230	3257	3248	3265	3252	3328	3212	3182	48	1184	3200	3072	3184	000	000	0	0	000	
4199	4199	3303	3216	3230	3256	3248	3264	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4200	4200	3303	3217	3230	3256	3249	3264	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4201	4201	3303	3217	3230	3257	3248	3265	3251	3328	3211	3182	112	1184	3200	3072	3184	000	000	0	0	000	
4202	4202	3303	3216	3229	3256	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4203	4203	3303	3217	3229	3256	3248	3264	3251	3328	3212	3181	48	1184	3200	3072	3183	000	000	0	0	000	
4204	4204	3303	3216	3230	3256	3248	3264	3255	3328	3211	3183	47	1183	3200	3072	3183	000	000	0	0	000	
4205	4205	3303	3216	3229	3256	3248	3264	3251	3328	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4206	4206	3303	3216	3230	3256	3248	3265	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4207	4207	3303	3216	3230	3256	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4208	4208	3303	3217	3230	3257	3248	3264	3252	3328	3211	3183	111	1184	3200	3072	3184	000	000	0	0	000	
4209	4209	3303	3217	3230	3257	3249	3264	3251	3328	3213	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4210	4210	3311	3216	3229	3256	3247	3264	3254	3327	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4211	4211	3303	3217	3230	3256	3248	3264	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
4212	4212	3303	3217	3230	3257	3248	3266	3252	3328	3212	3182	1072	1184	3200	3072	3183	000	000	0	0	000	
4213	4213	3303	3216	3230	3257	3248	3264	3251	3329	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4214	4214	3303	3216	3230	3257	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3184	000	000	0	0	000	
4215	4215	3303	3216	3230	3257	3249	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4216	4216	3303	3216	3230	3256	3248	3264	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
4217	4217	3307	3216	3230	3256	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4218	4218	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4219	4219	3303	3216	3229	3256	3247	3264	3255	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4220	4220	3303	3216	3231	3256	3247	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4221	4221	3303	3217	3230	3257	3248	3264	3251	3328	3213	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4222	4222	3303	3217	3230	3257	3248	3264	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4223	4223	3304	3217	3230	3257	3248	3264	3252	3329	3213	3182	47	1184	3200	3072	3168	000	000	0	0	000	
4224	4224	3303	3216	3230	3256	3247	3264	3251	3328	3211	3182	47	1184	3200	3072	3183	000	000	0	0	000	
4225	4225	3303	3216	3230	3256	3248	3264	3251	3328	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4226	4226	3303	3216	3231	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4227	4227	3303	3216	3230	3256	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4228	4228	3304	3216	3230	3257	3248	3264	3251	3328	3212	3182	111	1184	3200	3072	3184	000	000	0	0	000	
4229	4229	3304	3217	3230	3257	3248	3265	3252	3328	3211	3182	111	1184	3200	3072	3184	000	000	0	0	000	
4230	4230	3304	3217	3230	3256	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4231	4231	3304	3217	3230	3257	3248	3265	3251	3329	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4232	4232	3304	3217	3230	3256	3248	3265	3252	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4233	4233	3304	3217	3230	3258	3248	3265	3251	3328	3212	3183	111	1184	3200	3072	3183	000	000	0	0	000	
4234	4234	3303	3217	3230	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4235	4235	3303	3216	3231	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4236	4236	3303	3216	3230	3256	3248	3264	3252	3328	3211	3181	112	1184	3200	3072	3183	000	000	0	0	000	
4237	4237	3303	3218	3230	3257	3248	3265	3252	3328	3212	3182	112	1184	3200	3072	3184	000	000	0	0	000	
4238	4238	3303	3217	3230	3257	3248	3265	3252	3329	3212	3182	112	1184	3200	3072	3185	000	000	0	0	000	
4239	4239	3303	3217	3231	3257	3248	3264	3252	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4240	4240	3303	3217	3230	3256	3248	3264	3251	3328	3213	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4241	4241	3304	3217	3230	3256	3248	3264	3253	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4242	4242	3303	3217	3229	3256	3249	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4243	4243	3304	3217	3230	3258	3249	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4244	4244	3303	3216	3230	3256	3247	3264	3251	3329	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4245	4245	3302	3216	3230	3256	3249	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4246	4246	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4247	4247	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4248	4248	3303	3216	3230	3257	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4249	4249	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4250	4250	3303	3216	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4251	4251	3303	3218	3230	3258	3248	3265	3252	3328	3213	3181	111	1185	3200	3072	3184	000	000	0	0	000	
4252	4252	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4253	4253	3303	3216	3230	3257	3248	3265	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4254	4254	3303	3216	3230	3257	3248	3265	3251	3328	3212	3181	47	1184	3200	3072	3183	000	000	0	0	000	
4255	4255	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4256	4256	3303	3216	3230	3257	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4257	4257	3303	3216	3230	3258	3248	3264	3251	3328	3210	3181	48	1183	3200	3072	3183	000	000	0	0	000	
4258	4258	3304	3217	3230	3257	3248	3265	3253	3328	3211	3182	47	1184	3200	3072	3184	000	000	0	0	000	
4259	4259	3303	3218	3230	3257	3248	3265	3252	3328	3213	3181	47	1184	3200	3072	3184	000	000	0	0	000	
4260	4260	3303	3216	3230	3256	3248	3265	3251	3328	3210	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4261	4261	3304	3217	3229	3256	3248	3265	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4262	4262	3303	3216	3229	3256	3248	3264	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4263	4263	3303	3217	3230	3257	3248	3265	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4264	4264	3311	3216	3229	3256	3248	3264	3251	3329	3211	3180	111	1183	3200	3072	3184	000	000	0	0	000	
4265	4265	3303	3218	3229	3257	3248	3265	3251	3328	3212	3181	112	1183	3200	3072	3183	000	000	0	0	000	
4266	4266	3303	3216	3231	3257	3248	3266	3251	3328	3211	3181	111	1184	3216	3072	3183	000	000	0	0	000	
4267	4267	3303	3216	3230	3257	3248	3265	3251	3328	3211	3181	48	1184	3200	3072	3183	000	000	0	0	000	
4268	4268	3303	3216	3230	3257	3248	3265	3251	3328	3212	3181	48	1185	3200	3072	3183	000	000	0	0	000	
4269	4269	3303	3216	3231	3257	3248	3265	3251	3328	3211	3181	48	1184	3200	3072	3183	000	000	0	0	000	
4270	4270	3303	3216	3230	3257	3248	3266	3251	3328	3211	3181	48	1185	3200	3072	3184	000	000	0	0	000	
4271	4271	3303	3217	3230	3257	3248	3265	3251	3328	3211	3181	48	1185	3200	3072	3183	000	000	0	0	000	
4272	4272	3303	3216	3230	3257	3249	3264	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4273	4273	3303	3218	3230	3257	3248	3265	3251	3328	3212	3181	112	1184	3200	3072	3185	000	000	0	0	000	
4274	4274	3303	3217	3230	3257	3248	3264	3251	3328	3211	3181	111	1184	3200	3072	3184	000	000	0	0	000	
4275	4275	3303	3216	3229	3257	3249	3264	3251	3329	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
4276	4276	3303	3216	3229	3256	3247	3264	3251	3327	3211	3180	111	1183	3200	3072	3183	000	000	0	0	000	
4277	4277	3304	3218	3230	3257	3248	3265	3252	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4278	4278	3303	3216	3229	3256	3248	3265	3251	3328	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
4279	4279	3303	3217	3230	3256	3248	3266	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4280	4280	3304	3217	3230	3258	3248	3265	3252	3328	3213	3181	111	1183	3200	3072	3184	000	000	0	0	000	
4281	4281	3303	3216	3230	3256	3248	3265	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4282	4282	3303	3217	3231	3257	3248	3265	3251	3328	3212	3181	111	1184	3200	3072	3184	000	000	0	0	000	
4283	4283	3304	3217	3230	3257	3248	3265	3251	3330	3212	3182	112	1184	3200	3072	3184	000	000	0	0	000	
4284	4284	3303	3216	3231	3256	3249	3264	3251	3328	3211	3181	111	1185	3200	3072	3183	000	000	0	0	000	
4285	4285	3303	3216	3230	3256	3248	3264	3251	3328	3213	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4286	4286	3303	3217	3230	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4287	4287	3303	3217	3229	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4288	4288	3303	3217	3230	3257	3248	3266	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4289	4289	3303	3217	3230	3257	3248	3265	3252	3329	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
4290	4290	3303	3216	3230	3256	3248	3264	3251	3328	3212	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4291	4291	3303	3216	3230	3257	3248	3265	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4292	4292	3303	3216	3229	3256	3249	3264	3251	3328	3210	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4293	4293	3303	3217	3229	3256	3248	3264	3251	3328	3211	3181	111	1183	3200	3072	3183	000	000	0	0	000	
4294	4294	3303	3217	3230	3256	3248	3264	3251	3328	3212	3182	1073	1184	3200	3072	3183	000	000	0	0	000	
4295	4295	3303	3217	3230	3256	3248	3265	3251	3328	3211	3181	1073	1183	3200	3072	3183	000	000	0	0	000	
4296	4296	3303	3217	3229	3256	3248	3264	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4297	4297	3303	3218	3230	3256	3248	3266	3251	3328	3211	3183	48	1184	3200	3072	3184	000	000	0	0	000	
4298	4298	3303	3217	3229	3256	3248	3265	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4299	4299	3303	3216	3229	3256	3248	3264	3251	3328	3212	3183	47	1183	3200	3072	3183	000	000	0	0	000	
4300	4300	3303	3216	3229	3256	3248	3264	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4301	4301	3303	3216	3230	3256	3248	3265	3251	3329	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
4302	4302	3303	3216	3230	3256	3248	3265	3251	3328	3211	3182	32	1184	3200	3072	3184	000	000	0	0	000	
4303	4303	3303	3216	3230	3256	3248	3264	3251	3327	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4304	4304	3303	3216	3230	3256	3248	3264	3251	3328	3212	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4305	4305	3303	3216	3230	3257	3248	3267	3251	3328	3211	3181	111	1184	3200	3072	3183	000	000	0	0	000	
4306	4306	3303	3216	3230	3257	3250	3265	3252	3328	3211	3183	48	1184	3200	3072	3184	000	000	0	0	000	
4307	4307	3303	3216	3229	3256	3248	3264	3251	3328	3212	3181	47	1184	3200	3072	3183	000	000	0	0	000	
4308	4308	3303	3216	3230	3257	3248	3265	3251	3328	3211	3181	48	1184	3200	3072	3184	000	000	0	0	000	
4309	4309	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	48	1185	3200	3072	3183	000	000	0	0	000	
4310	4310	3303	3216	3230	3257	3248	3265	3251	3328	3212	3181	47	1185	3200	3072	3183	000	000	0	0	000	
4311	4311	3303	3216	3231	3257	3249	3264	3251	3328	3211	3181	47	1184	3216	3072	3183	000	000	0	0	000	
4312	4312	3303	3216	3231	3258	3248	3267	3251	3328	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
4313	4313	3303	3217	3231	3256	3248	3264	3251	3328	3213	3181	47	1184	3200	3072	3183	000	000	0	0	000	
4314	4314	3303	3216	3230	3256	3248	3265	3251	3328	3211	3181	47	1184	3200	3072	3183	000	000	0	0	000	
4315	4315	3303	3216	3230	3257	3248	3266	3251	3328	3211	3181	48	1183	3200	3072	3183	000	000	0	0	000	
4316	4316	3303	3216	3230	3256	3248	3264	3251	3328	3212	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4317	4317	3303	3216	3230	3256	3248	3265	3251	3328	3211	3181	47	1183	3200	3072	3183	000	000	0	0	000	
4318	4318	3304	3217	3230	3257	3249	3265	3252	3330	3212	3182	1073	1184	3200	3072	3184	000	000	0	0	000	
4319	4319	3303	3216	3230	3257	3248	3265	3251	3328	3212	3181	48	1184	3200	3072	3184	000	000	0	0	000	
4320	4320	3303	3216	3230	3257	3248	3266	3251	3328	3212	3181	112	1183	3200	3072	3183	000	000	0	0	000	
4321	4321	3303	3217	3230	3257	3248	3265	3251	3330	3212	3181	112	1184	3200	3072	3183	000	000	0	0	000	
4322	4322	3303	3217	3230	3257	3248	3264	3251	3329	3212	3181	112	1184	3200	3072	3183	000	000	0	0	000	
